,Preds,Actual
1046,1411.4676513671875,1360.43005371093
1047,1333.3289794921875,1252.77404785156
1048,1358.489501953125,1273.29895019531
1049,1301.40673828125,1234.3330078125
1050,1119.281005859375,1029.93505859375
1051,1323.9158935546875,1263.45703125
1052,1188.8701171875,1179.28503417968
1053,1509.9796142578125,1536.01000976562
1054,1256.366943359375,1309.82897949218
1055,1090.6163330078125,1070.85595703125
1056,1113.62939453125,1081.90698242187
1057,1087.905517578125,1069.46105957031
1058,1071.7568359375,1045.39001464843
1059,934.7274780273438,896.69091796875
1060,914.63232421875,850.718017578125
1061,963.0320434570312,903.9583740234372
1062,886.9822998046875,864.287292480468
1063,897.9904174804688,869.558715820312
1064,847.8255615234375,809.433776855468
1065,709.0257568359375,646.355285644531
1066,751.5418090820312,659.272827148437
1067,705.5253295898438,635.622497558593
1068,689.7026977539062,603.477416992187
1069,638.088623046875,559.356811523437
1070,701.1477661132812,622.171020507812
1071,848.32275390625,802.74609375
1072,849.298583984375,812.901794433593
1073,700.4639892578125,639.503112792968
1074,882.5253295898438,815.628723144531
1075,913.1437377929688,890.481506347656
1076,960.21923828125,925.9047241210931
1077,735.3540649414062,693.046569824218
1078,774.2849731445312,683.530822753906
1079,840.261474609375,782.473327636718
1080,1144.0279541015625,1125.01000976562
1081,1431.176025390625,1499.09399414062
1082,1230.740234375,1293.17199707031
1083,1237.9747314453125,1244.73303222656
1084,1275.6790771484375,1284.39099121093
1085,1163.533447265625,1158.77502441406
1086,1180.596435546875,1138.26599121093
1087,1285.0157470703125,1275.0
1088,1324.73291015625,1336.87805175781
1089,1301.4527587890625,1303.22900390625
1090,1328.12451171875,1322.4990234375
1091,1221.6104736328125,1209.22705078125
1092,1224.460205078125,1170.3330078125
1093,1156.85205078125,1107.83703613281
1094,1327.913818359375,1297.5830078125
1095,1368.34228515625,1365.46496582031
1096,1566.9110107421875,1605.76599121093
1097,1552.7012939453125,1623.82299804687
1098,1778.5965576171875,1903.5729980468698
1099,1861.0904541015625,2043.7919921874998
1100,1930.4083251953125,2121.27490234375
1101,1880.23486328125,2041.83203125
1102,1913.2540283203125,2047.51000976562
1103,1885.9207763671875,2008.9580078124998
1104,2105.241943359375,2316.5869140625
1105,2126.731689453125,2393.34692382812
1106,2199.37744140625,2459.7490234375
1107,2107.69482421875,2304.29711914062
1108,2049.139892578125,2186.80200195312
1109,2100.23681640625,2249.13208007812
1110,2317.625,2639.38989257812
1111,2369.535400390625,2796.19897460937
1112,2483.86572265625,2991.72607421875
1113,2476.677490234375,2971.001953125
1114,2460.736328125,2912.88598632812
1115,2488.42919921875,2954.56396484375
1116,2476.84228515625,2926.74389648437
1117,2489.34765625,2931.02197265625
1118,2422.5224609375,2799.00805664062
1119,2384.44384765625,2701.04711914062
1120,2516.59619140625,2894.25708007812
1121,2578.296142578125,3022.51098632812
1122,2585.73486328125,3037.97412109375
1123,2559.61767578125,2967.53295898437
1124,2654.402587890625,3124.75
1125,2824.996826171875,3471.2890625
1126,2825.195556640625,3501.75390625
1127,2833.08251953125,3476.7490234375
1128,2659.42529296875,3116.95092773437
1129,2591.865966796875,2969.75610351562
1130,2626.823486328125,3032.30395507812
1131,2646.751708984375,3088.80297851562
1132,2627.182373046875,3073.77490234375
1133,2547.631591796875,2916.43603515625
1134,2354.77783203125,2554.30908203125
1135,2141.64501953125,2188.59912109375
1136,1975.984619140625,1945.57104492187
1137,2165.950439453125,2295.96899414062
1138,2031.2005615234375,2161.01904296875
1139,2119.57958984375,2288.72705078125
1140,2151.163818359375,2379.39794921875
1141,2112.192138671875,2329.56201171875
1142,2134.212646484375,2360.21411132812
1143,2156.2353515625,2411.1279296875
1144,2262.04296875,2557.81494140625
1145,2287.31103515625,2576.89306640625
1146,2350.846435546875,2680.69506835937
