,Preds,Actual
6,-12.456258773803711,0.0
7,8.519292831420898,0.0
8,-10.904337882995605,0.0
9,11.869786262512207,0.0
10,47.866615295410156,0.0
11,53.499420166015625,0.0
12,79.24270629882812,0.0
13,92.19947052001953,0.0
14,117.48357391357422,0.0
15,113.4039306640625,0.0
16,77.39444732666016,0.0
17,81.32984161376953,0.0
18,92.24726104736328,0.0
19,73.13788604736328,0.0
20,49.962791442871094,0.0
21,81.63960266113281,0.0
22,-40.48410415649414,0.0
23,-0.4218232035636902,0.0
24,61.35893630981445,0.0
25,70.2811508178711,0.0
26,63.101539611816406,0.0
27,68.39682006835938,0.0
28,49.23616409301758,0.0
29,50.908363342285156,0.0
30,20.720951080322266,0.0
31,18.039979934692383,0.0
32,53.004390716552734,0.0
33,34.98218536376953,0.0
34,211.12327575683594,0.0
35,183.94955444335938,0.0
36,79.19012451171875,0.0
37,71.3935775756836,0.0
38,10.948335647583008,0.0
39,97.61910247802734,0.0
40,182.2581787109375,0.0
41,63.876609802246094,0.0
42,95.49237060546875,0.0
43,118.12247467041016,0.0
44,110.21977996826172,0.0
45,104.75938415527344,0.0
46,52.863338470458984,0.0
47,53.84333419799805,0.0
48,52.37961196899414,0.0
49,58.23402404785156,0.0
50,92.50330352783203,0.0
51,88.13507843017578,0.0
52,78.29319763183594,0.0
53,58.60444641113281,0.0
54,42.81726837158203,0.0
55,75.26874542236328,0.0
56,94.3026351928711,0.0
57,102.8897933959961,0.0
58,96.32319641113281,0.0
59,94.65400695800781,0.0
60,68.04966735839844,0.0
61,111.00169372558594,0.0
62,110.51556396484375,0.0
63,86.15618896484375,0.0
64,139.57876586914062,0.0
65,156.6197967529297,0.0
66,174.9658966064453,0.0
67,119.18038940429688,0.0
68,132.92910766601562,17.6959590911865
69,187.06797790527344,83.4965209960937
70,135.4938507080078,18.654670715332
71,118.20348358154297,1.7233359813690101
72,210.08790588378906,117.57209777832001
73,305.97259521484375,251.860794067382
74,215.3354949951172,126.42980194091699
75,159.6659698486328,52.1706199645996
76,131.13839721679688,49.1456909179687
77,174.78436279296875,111.94670104980402
78,382.8647155761719,355.165496826171
79,240.19580078125,219.98680114746
80,55.86587142944336,5.422548770904541
81,8.750133514404297,0.0
82,73.7940673828125,0.0
83,132.11427307128906,6.255736827850341
84,136.7675018310547,16.9145908355712
85,255.57156372070312,185.804702758789
86,165.810791015625,87.5366287231445
87,87.31653594970703,7.117669105529781
88,84.41219329833984,11.8265304565429
89,52.85373306274414,1.10573804378509
90,64.05628204345703,0.0
91,118.37274169921875,0.0
92,134.5244598388672,0.0
93,137.16604614257812,23.7531795501708
94,103.75511169433594,8.01554107666015
95,79.14236450195312,0.0
96,106.60494232177734,0.0
97,90.77298736572266,0.0
98,89.22835540771484,0.0
99,91.42697143554688,0.0
100,93.2484130859375,0.0
101,100.32746124267578,0.0
102,88.67884826660156,0.0
103,97.90438842773438,0.0
104,112.4265365600586,0.0
105,108.85383605957031,0.0
106,172.18336486816406,25.6217002868652
107,139.92579650878906,18.82666015625
108,96.08587646484375,1.4292659759521402
109,75.01446533203125,0.0
110,72.33233642578125,0.0
111,57.88676071166992,0.0
112,42.8527717590332,0.0
113,11.26179027557373,0.0
114,27.32358169555664,0.0
115,-1.4422906637191772,0.0
116,-20.83632469177246,0.0
117,11.809836387634277,0.0
118,30.33783531188965,0.0
119,11.753286361694336,0.0
120,18.828054428100586,0.0
121,71.93123626708984,0.0
122,44.803443908691406,0.0
123,15.80245590209961,0.0
124,48.62295913696289,0.0
125,36.465335845947266,0.0
126,24.27811050415039,0.0
127,39.67041778564453,0.0
128,48.5694465637207,0.0
129,90.61831665039062,0.0
130,70.72618865966797,0.0
131,75.32391357421875,0.0
132,81.7441635131836,0.0
133,98.7723388671875,0.0
134,79.42915344238281,0.0
135,100.12933349609375,0.0
136,83.58078002929688,0.0
137,82.20387268066406,0.0
138,1.1909106969833374,0.0
139,70.78533172607422,0.0
140,134.75144958496094,0.0
141,142.43487548828125,0.0
142,131.6962127685547,0.0
143,109.4130859375,0.0
144,74.42115020751953,0.0
145,66.8536148071289,0.0
146,81.55699157714844,0.0
147,61.86567687988281,0.0
148,57.75596237182617,0.0
149,80.92998504638672,0.0
150,85.88642883300781,0.0
151,102.3812484741211,0.0
152,104.53189849853516,0.0
153,93.55020904541016,0.0
154,98.70181274414062,0.0
155,112.86299133300781,0.0
156,171.86366271972656,0.0
157,136.91297912597656,0.0
158,95.87528991699219,0.0
159,67.52378845214844,0.0
160,55.574405670166016,0.0
161,77.15396118164062,0.0
162,99.82371520996094,0.0
163,121.92835235595703,0.0
164,268.9328308105469,160.952804565429
165,275.27593994140625,188.388305664062
166,268.4667663574219,186.550399780273
167,254.07371520996094,182.767700195312
168,140.8878936767578,52.2505912780761
169,121.60230255126953,44.160530090332
170,48.80256652832031,0.0
171,61.38867950439453,0.0
172,57.76858901977539,0.0
173,65.65676879882812,0.0
174,62.31741714477539,0.0
175,139.881103515625,0.0
176,96.7979507446289,0.0
177,85.93840026855469,0.0
178,101.56620788574219,0.0
179,95.9520034790039,0.0
180,83.22918701171875,0.0
181,95.25588989257812,0.0
182,114.66915130615234,0.0
183,126.45887756347656,0.0
184,153.84564208984375,0.0
185,216.5786895751953,0.0
186,202.03640747070312,18.2450294494628
187,162.34014892578125,0.0
188,165.76719665527344,0.0
189,218.11720275878906,63.3121109008789
190,269.3708190917969,83.594009399414
191,274.98614501953125,84.1340026855468
192,234.96998596191406,71.8996429443359
193,189.37506103515625,14.057689666748002
194,151.56053161621094,0.0
195,164.81565856933594,0.0
196,242.29620361328125,68.1697006225585
197,229.81214904785156,63.91091918945309
198,226.05380249023438,64.22119140625
199,185.42701721191406,20.9919300079345
200,157.99911499023438,10.4341297149658
201,203.8865966796875,45.2510604858398
202,173.83645629882812,16.0194396972656
203,153.29891967773438,0.18793410062789892
204,120.39378356933594,0.0
205,170.41102600097656,0.0
206,171.40093994140625,0.0
207,135.90191650390625,0.0
208,147.473388671875,0.0
209,181.0779571533203,0.0
210,197.72525024414062,0.0
211,253.7767333984375,20.3539199829101
212,365.1534423828125,163.818496704101
213,319.4234313964844,137.054092407226
214,367.0606994628906,205.316696166992
215,364.6339111328125,186.45230102539
216,354.7868957519531,177.787292480468
217,341.5848083496094,142.976593017578
218,388.4588317871094,232.212799072265
219,361.38665771484375,193.101593017578
220,357.2512512207031,196.222900390625
221,247.91661071777344,82.4464035034179
222,329.788818359375,192.719192504882
223,298.5252685546875,162.339401245117
224,343.5738525390625,156.37710571289
225,284.9499816894531,112.630302429199
226,439.3558044433594,272.129699707031
227,599.6815795898438,436.505706787109
228,565.3948364257812,364.844512939453
229,526.7193603515625,435.75390625
230,512.10107421875,433.426605224609
231,788.9287109375,598.200805664062
232,668.0485229492188,391.180694580078
233,699.7828979492188,446.898498535156
234,776.2289428710938,679.671020507812
235,982.0699462890625,976.527587890625
236,1027.0057373046875,1024.31799316406
237,988.4413452148438,967.9108886718751
238,1025.613037109375,999.0983276367178
239,1113.209716796875,1101.63903808593
240,1331.31494140625,1360.36096191406
241,1154.5677490234375,1150.51599121093
242,1128.103759765625,1102.31005859375
243,1034.299072265625,1003.958984375
244,1084.1016845703125,1035.416015625
245,1517.8681640625,1550.94494628906
246,1249.451416015625,1213.2080078125
247,1217.7987060546875,1165.66003417968
248,1260.951171875,1233.78100585937
249,1239.9677734375,1210.248046875
250,1267.1876220703125,1241.4599609375
251,1133.9058837890625,1081.23706054687
252,727.4414672851562,570.268188476562
253,901.7061157226562,777.80322265625
254,1171.1763916015625,1136.43994140625
255,1150.6416015625,1135.60205078125
