,Preds,Actual
365,0.060276687,0.034124076
366,0.16888902,0.034124076
367,0.14690533,0.034124076
368,0.15128367,0.034124076
369,0.0949353,0.034124076
370,-0.09279847,0.034124076
371,-0.10076314,0.034124076
372,0.18044114,0.034124076
373,0.35915375,0.034124076
374,0.6625407,0.034124076
375,0.7606394,0.034124076
376,0.8763265,0.034124076
377,1.1696491,0.034124076
378,1.3082087,0.034124076
379,1.3703343,0.034124076
380,0.9690397,0.034124076
381,0.070448965,0.034124076
382,0.2811432,0.034124076
383,1.015947,0.034124076
384,1.9144721,0.034124076
385,2.243416,0.034124076
386,3.2768493,0.034124076
387,3.3542793,0.034124076
388,3.9659317,0.034124076
389,4.3748574,0.213325237
390,4.9782314,0.804505495
391,5.341858,0.89577817
392,7.295101,2.189550611
393,8.895662,3.224452137
394,9.070188,2.751235355
395,8.324778,1.903237127
396,8.759692,1.78569883
397,8.188608,1.410186408
398,7.6902776,1.474552342
399,7.309574,1.932771394
400,7.855034,3.104713008
401,8.035219,3.652905167
402,6.667761,3.216719937
403,7.9066267,4.826551657
404,7.5005145,4.646553613
405,7.0782475,4.251504322
406,5.5525274,2.573870263
407,5.408857,2.175261209
408,5.341488,1.763062655
409,5.6678643,1.785303898
410,4.7510276,1.184331358
411,5.05105,1.500904082
412,5.451939,1.87281903
413,4.701183,1.183486505
414,3.8490243,0.569333039
415,2.9860485,0.045078034
416,2.8085709,0.034124076
417,2.8682525,0.034124076
418,2.4786935,0.034124076
419,3.323088,0.034124076
420,4.01726,0.034124076
421,4.584583,0.659066437
422,3.9067335,0.058544129
423,3.66695,0.034124076
424,3.8338363,0.034124076
425,4.5163913,0.034124076
426,4.072841,0.034124076
427,5.1806793,0.034124076
428,2.3681216,0.034124076
429,3.0440834,0.034124076
430,3.6975317,0.034124076
431,4.0235953,0.034124076
432,3.8426936,0.034124076
433,3.735359,0.034124076
434,3.698006,0.034124076
435,3.8922865,0.034124076
436,4.1387753,0.034124076
437,4.0760226,0.034124076
438,3.891821,0.034124076
439,3.7110665,0.034124076
440,3.2331839,0.034124076
441,2.884695,0.034124076
442,2.673777,0.034124076
443,2.371931,0.034124076
444,2.4563112,0.034124076
445,2.5188282,0.034124076
446,2.0448804,0.034124076
447,1.7542348,0.034124076
448,1.6550925,0.034124076
449,1.7097116,0.034124076
450,1.8578638,0.034124076
451,1.2425475,0.034124076
452,0.978896,0.034124076
453,0.7536881,0.034124076
454,0.80977416,0.034124076
455,0.40035284,0.034124076
456,0.42543188,0.034124076
457,0.22715628,0.034124076
458,0.20502768,0.034124076
459,0.3433507,0.034124076
460,0.44257864,0.034124076
461,0.67068636,0.034124076
462,1.1047502,0.239372508
463,1.7342753,1.750972822
464,1.5924971,1.508269055
465,1.4443375,1.00682026
466,1.3809975,0.863588198
467,1.2205734,0.765132688
468,0.7968649,0.141958409
469,0.9104543,0.034124076
470,1.306416,0.944443313
471,1.6791053,1.871831752
472,1.9784212,2.315707467
473,2.0232756,2.35641508
474,1.8307377,1.842533454
475,1.3483837,0.911052479
476,1.5272051,1.243178882
477,1.7200023,1.773615845
478,1.7213147,1.649597669
479,2.2426605,2.582700141
480,1.8291042,1.729878979
481,2.1836293,1.957194192
482,1.5047922,0.951897618
483,1.166866,0.395917531
484,0.9128783,0.066427349
485,0.6464079,0.14953137
486,0.522219,0.034124076
487,0.5114183,0.034124076
488,0.77003056,0.034124076
489,0.7723883,0.034124076
490,0.8749716,0.034124076
491,1.5063233,0.034124076
492,0.3183715,0.034124076
493,0.508244,0.034124076
494,1.8048037,0.034124076
495,2.4065819,0.034124076
496,3.054221,0.034124076
497,5.1072016,0.251752364
498,7.242372,1.352224611
499,7.5747786,1.216625515
500,7.488514,0.997807717
501,6.7978806,0.917943988
502,6.7710743,1.171147641
503,5.7307806,1.012756146
504,5.3542433,2.046094273
505,5.6265593,2.238241563
506,5.817824,2.240899586
507,5.9876823,2.30608646
508,5.5181255,2.477131796
509,4.614507,2.602574846
510,3.8913376,2.347742585
511,5.6029572,3.456645695
512,9.162693,6.046702592
513,7.5274134,4.920675081
514,6.927138,4.469254887
515,7.0993195,4.77637115
516,5.8983884,3.209426807
517,4.7325034,1.935904305
518,4.025266,1.372989888
519,4.723694,3.036038426
520,6.4583497,8.779317039
521,6.429276,7.93129395
522,6.67121,8.159347936
523,6.063973,5.030935418
524,6.558512,6.766193754
525,6.72618,6.890923208
526,7.320547,8.545255112
527,7.5178733,8.523225714
528,7.3293133,7.330420644
529,8.615023,10.89616769
530,12.716502,18.33673743
531,15.4426155,20.20766196
532,15.31904,18.03141031
533,15.4858265,17.64286534
534,16.130344,18.74974902
535,13.800115,15.9247628
536,10.025605,9.756700053
537,11.6095295,14.07111204
538,11.045488,14.3024165
539,12.844798,18.71074165
540,12.341965,18.79372523
541,10.415964,14.99254511
542,9.542293,13.49590964
543,9.628648,13.5607236
544,16.569489,27.07001985
545,14.576962,21.94091035
546,15.779583,23.95475797
547,19.72164,30.77257333
548,16.334188,24.36411036
549,15.718084,21.93544261
550,16.51294,21.97391062
551,18.672722,25.54251626
552,17.017263,22.07897247
553,20.218193,26.69055969
554,18.893618,22.17341572
555,18.399883,20.4473745
556,19.152567,21.73763648
557,18.607525,20.32277441
558,21.986656,26.5881626
559,23.070946,27.87407432
560,27.237633,37.8912543
561,27.595366,37.3799599
562,29.025919,39.28852488
563,31.121645,43.7522741
564,30.288908,39.47949464
565,28.864372,34.54341626
566,29.655922,36.3573846
567,30.243391,37.34534324
568,32.013668,42.51327808
569,34.10393,48.8665125
570,34.62029,48.29809673
571,35.52451,49.46789988
572,35.91677,49.5989335
573,36.42371,49.7677997
574,36.71631,49.56147172
575,36.19155,48.82252112
576,37.303524,49.77615301
577,37.065193,49.71878218
578,35.252968,47.18612961
579,34.236507,45.79891131
580,32.320724,41.09340504
581,31.86501,40.69498813
582,31.562305,40.59183257
583,32.036163,43.39429892
584,32.924995,46.99573965
585,32.655357,45.68159086
586,31.01511,40.32092998
587,31.12972,40.27057081
588,28.622446,33.42873211
589,28.843307,34.22451755
590,32.26152,47.20876241
591,30.656773,40.47866518
592,30.13846,38.22677871
593,32.03046,44.51668576
594,33.056797,47.50073705
595,33.10652,46.17768211
596,33.185097,45.61393179
597,33.509876,46.07093645
598,33.9001,46.91623494
599,34.71876,48.75892409
600,34.7354,48.18572827
601,35.14722,48.71472371
602,34.81259,47.81836489
603,35.595776,48.95041972
604,34.474518,46.10832743
605,34.95684,46.83049052
606,33.47133,43.57995601
607,34.458225,46.28990899
608,35.86205,49.68995351
609,35.907207,48.8685688
610,35.951145,48.63425489
611,36.490295,49.41910485
612,37.099586,49.58705751
613,37.71014,49.7562271
614,38.540005,49.79696211
615,39.831367,49.80027579
616,40.05977,49.75418429
617,38.67616,49.78004649
618,36.116417,48.77598802
619,34.75811,48.27230194
620,34.580185,48.96617234
621,33.268074,46.89321784
622,34.931793,49.64513287
623,35.248775,49.51186091
624,35.660305,49.64776898
625,35.664585,49.59455459
626,35.720818,49.33758428
627,35.775303,49.36336221
628,35.648285,48.6529369
629,35.774704,49.25834249
630,33.26337,46.44675089
631,33.32444,45.89753964
632,33.980457,47.92630051
633,33.882717,47.86203939
634,34.378323,48.43978941
635,33.96429,46.41776715
636,31.593233,39.18108816
637,31.844934,40.41542884
638,25.71624,20.97538899
639,24.989256,19.03454345
640,23.746243,18.39940912
641,24.165455,22.32884854
642,24.6887,21.81517929
643,24.515068,21.41979964
644,22.428476,16.81454988
645,23.958317,21.04566901
646,26.809177,26.67211365
647,31.165754,37.40390065
648,32.207355,37.46868764
649,32.513367,35.20511733
650,32.4611,33.0234957
651,33.55139,36.11576576
652,32.57044,30.01423281
653,31.143606,26.40504723
654,31.582102,27.05807644
655,33.999905,36.50054366
656,34.802402,38.23133291
657,34.06938,32.18315256
658,35.256023,39.44621963
659,34.608234,35.16542059
660,36.137268,44.39690787
661,36.091564,43.17930076
662,36.37925,45.87838906
663,36.152805,45.26899222
664,36.26108,46.0577896
665,35.684677,43.40506922
666,36.15302,45.12136323
667,35.330738,41.97189764
668,35.10919,40.83127038
669,35.28501,42.07700163
670,35.577744,43.00942664
671,34.722942,38.63886497
672,34.100037,36.22546778
673,34.186604,37.86022774
674,34.335037,39.40272716
675,32.204082,33.02646217
676,31.244396,32.37415266
677,34.54233,43.8103326
678,30.42888,32.20941592
679,30.274263,32.20155815
680,30.62374,34.68483251
681,28.95759,31.12387733
682,27.94261,29.79923466
683,23.61486,22.01264157
684,23.75857,24.56535489
685,22.527233,24.00487949
686,19.39065,19.12512018
687,19.166092,20.07418438
688,19.53292,22.56289951
689,20.386284,24.69159834
690,19.339476,22.67441006
691,18.542625,21.69249897
692,17.715878,20.53061933
693,17.692629,21.49713513
694,19.139389,25.23547837
695,22.285967,32.09953524
696,22.666805,32.6797562
697,24.87327,36.02822798
698,21.985868,29.21480334
699,19.309607,24.50601036
700,20.39047,26.70141258
701,15.219714,18.75006589
702,14.537409,17.6382808
703,14.738862,19.32243076
704,21.417587,31.74513668
705,22.983799,34.31915463
706,23.544529,33.82666697
707,25.65725,36.7385016
708,30.040508,46.43936169
709,31.776438,48.80196147
710,31.22452,45.31458481
711,32.916782,48.09457005
712,34.103874,49.13650493
713,35.732502,49.66415872
714,37.489815,49.50234799
715,38.57403,49.71783157
716,40.029087,49.77728566
717,40.22118,49.77683057
718,40.41689,49.78565245
719,40.958008,49.78515691
720,41.02453,49.17610391
721,40.675686,49.74650855
722,37.82769,49.65412329
723,35.487274,48.24535091
724,33.911526,47.29501585
725,32.407513,44.90274801
726,30.418295,38.74677025
727,30.971224,39.95952987
728,31.880152,43.73055483
729,32.156284,42.99855857
730,32.40477,42.48631356
731,33.00979,43.91241282
732,33.423634,44.71779545
733,33.7607,45.53089428
734,34.54232,48.12944964
735,34.022774,44.08858395
736,34.189476,43.95199831
737,34.213356,44.2712712
738,34.952522,47.99021441
739,35.275,48.41334739
740,35.285862,47.63700244
741,36.2335,49.01911369
742,36.52535,49.61299051
743,33.84655,42.34261852
744,32.843468,38.864148
745,34.152184,43.10258722
746,34.22302,43.53033171
747,33.87098,42.02532103
748,34.26407,44.14146799
749,34.517803,45.05710211
750,33.211742,40.5320043
751,34.061176,43.63336255
752,30.60736,33.07416837
753,28.267374,27.17868529
754,26.908457,25.63784439
755,28.471903,33.40970627
756,28.428024,34.25931288
757,28.834152,35.53568302
758,29.452389,36.69499228
759,31.213844,41.78614616
760,32.482227,45.66603039
761,33.532272,47.59388078
762,32.706417,42.92138995
763,31.780684,39.24525152
764,27.477404,28.94824931
765,30.649897,37.28885562
766,29.614523,34.81030401
767,28.507114,30.29608774
768,26.326488,25.74440971
769,23.612616,20.77622942
770,28.958744,34.67630055
771,23.96243,22.72315116
772,22.403986,18.08466516
773,23.65984,21.46884412
774,26.184061,27.49971109
775,20.51486,12.60780046
776,27.706963,30.69283264
777,27.822086,28.29394924
778,27.413553,24.68273264
779,28.547663,26.56757598
780,27.387703,22.88381575
781,26.666945,21.77319028
782,30.362713,29.87559087
783,28.522598,24.03863823
784,26.638062,21.00196922
785,23.749796,16.04905782
786,25.718704,19.65948729
787,20.973877,12.19497175
788,21.6841,14.41559569
789,26.820034,26.19337793
790,28.771288,27.9992677
791,31.420513,32.21240936
792,30.73855,27.99288811
793,30.915148,29.24689176
794,33.256783,38.21893442
795,33.837627,39.09288293
796,31.13074,28.71042621
797,32.15283,32.5780333
798,30.342659,28.19112404
799,33.153286,36.55675149
800,29.103792,24.5760426
801,34.610035,44.03239972
802,32.21383,33.03068939
803,34.94469,44.15429459
804,34.826153,42.66033063
805,36.04282,46.6617895
806,36.378315,47.33511373
807,35.961105,44.95020475
808,35.02344,42.40241982
809,31.625792,30.49335451
810,34.18526,39.53381472
811,33.72728,37.72665239
812,31.708183,30.5467206
813,32.087196,33.10784453
814,34.913982,45.74005051
815,30.228796,29.12185175
816,27.78403,24.93800735
817,32.468838,38.92764728
818,31.965607,36.50228309
819,29.728756,28.1830185
820,34.009853,44.13681265
821,24.915651,18.96703776
822,25.198486,20.98475022
823,27.321756,26.53869
824,30.031649,33.61023277
825,28.926325,30.67679012
826,28.302187,28.82192159
827,29.194244,31.12480435
828,26.76748,27.09444433
829,24.319727,22.86339432
830,28.29111,32.83239784
831,26.069557,27.1150596
832,29.22587,36.15478831
833,24.209246,24.90045118
834,24.336874,26.69185752
835,25.86244,30.9354594
836,28.629654,38.6184705
837,26.850134,34.83969901
838,27.85662,37.12768201
839,26.720211,35.00862252
840,30.57341,43.87815685
841,31.8279,46.56629619
842,30.197203,41.14486652
843,28.572222,37.75684969
844,32.774826,47.31788125
845,33.917686,49.37031993
846,35.588245,49.69849896
847,38.63924,49.78130387
848,41.390697,49.78830204
849,42.387684,49.7823118
850,42.29797,49.78526478
851,38.14284,49.73776758
852,36.293213,49.51998162
853,35.118122,49.37308414
854,34.805813,49.22989811
855,32.93464,47.47876833
856,32.872704,47.29059985
857,31.638416,44.7677501
858,33.362858,49.38670966
859,33.695568,49.52252334
860,33.850506,49.21911432
861,33.589844,49.16772363
862,33.335785,48.85108686
863,33.09352,48.08568075
864,33.75229,49.52739442
865,34.234653,49.57610855
866,34.467476,49.32566784
867,34.128906,48.7624434
868,34.092495,48.88259547
869,34.426517,49.41291909
870,33.908363,47.68063312
871,34.13497,47.85709415
872,34.571873,48.17883797
873,34.12935,47.22567465
874,33.191727,44.62078183
875,32.375824,42.42379187
876,30.683151,37.64709374
877,31.301493,40.38208304
878,28.81406,34.51460106
879,29.932346,38.7635881
880,29.48693,38.63630976
881,28.194914,35.26904472
882,28.306181,35.83556936
883,29.437468,39.2556881
884,27.90609,34.95100225
885,29.410177,39.01960779
886,28.142101,35.51552452
887,28.828308,37.48475714
888,27.55022,34.3785413
889,29.547703,39.52250506
890,29.950233,40.00584049
891,28.89936,36.56153155
892,28.959656,37.07260346
893,28.625315,36.55462777
894,30.202183,40.78899147
895,28.187952,35.57166493
896,24.845284,29.23330668
897,25.521788,31.45933095
898,27.292437,36.24040799
899,27.785593,37.39488663
900,29.04239,39.99288916
901,30.248447,42.5634687
902,31.621834,45.2935566
903,32.401897,46.43791216
904,31.15511,42.1998606
905,32.7156,45.53121115
906,33.235695,47.28296457
907,33.090824,45.56599299
908,29.582172,36.89713686
909,31.947401,42.60776347
910,29.31146,36.99381676
911,32.485603,45.22879994
912,30.581886,40.22616817
913,31.684566,43.45811844
914,32.61874,46.03111498
915,33.275814,46.94163869
916,31.41941,41.42338081
917,26.43435,28.8631791
918,29.974997,38.46726489
919,30.66963,42.1431269
920,30.415228,40.79871002
921,29.929424,39.64876199
922,29.713799,38.79348201
923,31.097937,42.72002069
924,31.579655,43.46558517
925,32.51673,45.79834499
926,29.313396,36.11239815
927,29.725313,37.42073199
928,30.098194,38.90666288
929,28.58598,34.77571431
930,30.650026,40.81011744
931,32.74331,47.35869715
932,31.096905,40.7029976
933,28.127934,33.35145225
934,32.81493,46.474902
935,33.093052,46.58757385
936,30.205587,36.93508069
937,28.529198,33.81691808
938,29.315762,36.9204978
939,28.894722,36.70409394
940,25.713692,28.76949601
941,24.08719,24.92074789
942,28.924397,38.7037868
943,28.071201,36.7676067
944,21.993729,20.242014
945,25.163755,26.58370278
946,26.686932,28.1172674
947,25.603973,23.72047103
948,30.157494,34.87797319
949,30.990139,34.59769588
950,32.375168,39.67879411
951,32.928406,39.50361742
952,34.631615,45.28895857
953,34.583576,43.00928842
954,35.18179,44.25810075
955,35.105858,43.01940813
956,35.174595,43.3674153
957,35.50391,44.66241352
958,35.32953,44.22192332
959,34.833206,40.68989457
960,33.381256,33.64233468
961,32.50562,31.49786807
962,34.4778,42.81255765
963,34.803864,45.05467163
964,33.337177,38.38317563
965,32.131405,34.64209852
966,32.44895,36.95826296
967,32.44057,37.73144594
968,34.21637,44.39464257
969,35.167828,47.18834097
970,34.52118,44.06410384
971,34.32879,43.14908998
972,33.4896,40.93185725
973,34.12101,43.99579754
974,33.628418,43.35197955
975,35.306934,49.05716538
976,35.866882,49.57220157
977,37.08351,49.42223649
978,36.92767,48.16226957
979,36.372368,48.10133899
980,35.054077,46.81062192
981,34.859726,46.75417475
982,35.306644,48.19032629
983,35.079426,47.3349081
984,34.99911,46.39994137
985,35.00051,46.56371401
986,34.865204,46.68342449
987,33.5425,44.55896468
988,33.48757,45.14368927
989,32.61038,44.11735869
990,30.903929,39.94731005
991,29.506367,36.82913395
992,29.961071,38.83356304
993,28.843657,36.80082778
994,30.12468,41.20753991
995,30.435938,42.51486582
996,29.78977,40.49896189
997,31.442665,45.45442682
998,28.66444,37.41032238
999,27.857796,35.51789769
1000,27.215534,34.69926371
1001,28.075653,37.51259474
1002,27.678013,36.71734866
1003,27.31899,36.06157041
1004,28.146685,38.13009544
1005,30.475735,44.35743024
1006,30.822289,44.41326727
1007,31.913979,45.9258593
1008,31.378078,43.97663348
1009,30.177784,40.46068771
1010,30.703032,41.89852474
1011,32.765415,47.23132442
1012,31.142742,42.63448191
1013,31.522306,42.95604706
1014,31.795248,43.82168271
1015,29.919323,39.22023206
1016,29.784512,39.31282632
1017,31.42486,43.85026531
1018,30.84277,42.14010313
1019,31.184399,42.98743095
1020,31.04637,42.73234839
1021,31.945753,44.81759688
1022,30.002045,40.5865435
1023,30.070412,40.62720771
1024,31.43703,44.3038147
1025,32.03946,45.3919894
1026,33.046227,47.86691384
1027,31.673399,43.35734953
1028,32.66566,45.64925299
1029,32.14237,44.2095518
1030,31.927505,43.44712565
1031,31.777155,43.1748814
1032,30.787992,41.14562499
1033,30.450857,40.3148386
1034,30.51551,40.78955779
1035,28.85277,36.87210392
1036,29.489603,39.02681496
1037,28.366016,36.83578828
1038,28.232538,36.72625481
1039,27.844624,36.36510416
1040,29.815098,41.49471088
1041,29.299677,39.67532873
1042,26.251,32.4662615
1043,30.004251,41.63829469
1044,31.043915,43.88981035
1045,30.682215,41.439811
1046,29.803204,38.26448656
1047,29.645744,37.84704044
1048,29.691292,38.02630613
1049,29.530508,38.1796658
1050,29.444057,37.87761192
1051,29.934416,39.38067417
