,PredPower,ActualPower
0,22.824371,16.881777489816844
1,18.637947,20.353035912646043
2,19.745848,10.579724590671987
3,14.303076,12.589405461332111
4,13.206317,16.905029491615615
5,15.94654,15.050605987092705
6,15.559,11.796331813044983
7,12.897932,18.661111648108783
8,17.490646,19.78337339901838
9,20.145628,17.088302179454118
10,18.470076,21.396183760156063
11,21.410698,19.02170431116415
12,20.216358,16.757343678910377
13,18.05794,17.014992229518136
14,18.494965,18.046791529119965
15,18.88044,11.042741930211214
16,14.686685,15.266998365970116
17,16.087791,13.052862856803223
18,15.054914,14.417092800636565
19,15.607089,17.732244676066195
20,18.213501,17.038267742905692
21,18.250168,20.67640813354395
22,21.695488,20.896308663777713
23,22.539082,21.759568377635965
24,22.995075,21.28068579958756
25,22.899788,11.30409481790722
26,16.317997,14.314517368891014
27,16.371206,16.30417661048256
28,18.050491,12.647228688501787
29,16.061562,15.041030966152869
30,16.50247,12.626443076419601
31,15.303476,19.09264048598576
32,19.809708,20.63998690306138
33,21.74184,18.85188401075202
34,21.035818,24.045873939150127
35,25.093931,33.70197620451765
36,33.635395,30.714262809461907
37,32.37375,25.649568788148468
38,28.221733,20.264379000219634
39,23.675034,15.276249120625423
40,19.276962,28.306658368706938
41,28.007294,34.628875148567516
42,34.845753,45.050622539073984
43,44.680202,45.48759147605521
44,47.021927,50.27923161539227
45,52.172,52.05392488766961
46,54.012154,42.343268553923814
47,44.620903,48.325532387081466
48,49.26241,54.940559015601394
49,56.1333,62.798752180133334
50,62.60566,79.8208903392196
51,73.928604,81.46766807595802
52,76.96315,93.0692398755328
53,83.486,94.34688247166588
54,84.56392,94.24509146085003
55,84.81454,95.47579075816051
56,86.03062,85.62160343065682
57,79.288376,91.80437028807582
58,83.48571,95.07175902799906
59,85.46492,88.90143534253275
60,81.70802,95.55622701293625
61,85.70689,90.10881969858957
62,82.29971,91.36468874025167
63,83.894035,95.27748901661732
64,86.279045,93.06752933457626
65,84.30839,95.18224854208559
66,86.45314,96.1451008918956
67,86.668816,95.49312433369657
68,86.089775,96.52814429315076
69,87.05227,91.03850018850737
70,83.68264,80.80221607731703
71,77.59586,82.95853476959574
72,79.64555,75.93229057841924
73,74.39053,73.60742998101232
74,73.77211,70.9555622033675
75,71.05473,69.84436260482654
76,70.673096,80.13520206302165
77,76.774086,83.24775869664774
78,78.73327,86.12275485911958
79,81.01288,84.54242504270903
80,79.23536,70.34560644670916
81,67.990074,74.1164403725262
82,72.45956,60.265978218756274
83,60.586105,61.983057525371265
84,63.01615,62.71538471278652
85,63.572853,55.95791411251712
86,56.97671,43.64697506534352
87,45.926086,44.90983738137891
88,47.065407,64.5652555889373
89,61.545967,69.78531776541215
90,67.36955,66.12186335701965
91,65.57317,63.97172431086814
92,64.33263,58.448157283968385
93,58.896137,55.62866508788168
94,56.711746,52.002332055453316
95,53.049694,52.647213499230126
96,54.30144,46.88107843467482
97,48.48785,40.89829676214071
98,41.807163,41.81244999059125
99,43.554127,45.47731267862741
100,47.1381,46.04663863067719
101,47.69079,46.835563119342225
102,48.36495,36.87397171860816
103,38.758152,32.60685969274646
104,33.198666,40.2647068191649
105,40.237408,37.52491006326689
106,38.453506,32.82693411843229
107,33.19491,28.39806827508564
108,28.854582,23.423762329591884
109,24.614777,19.003453200007737
110,20.272017,17.977479719089974
111,18.376585,22.070139474554164
112,22.143742,25.89644782080026
113,26.34716,28.160031169692495
114,28.908438,25.38538882933681
115,26.172703,21.24692854536562
116,22.456842,21.946265762226098
117,21.893257,32.42479397681527
118,31.314548,38.36130624684302
119,38.945404,54.86208659144387
120,52.640766,43.02362267041759
121,43.503807,32.734445631586006
122,33.91177,29.447556512404553
123,29.942686,31.05881646719843
124,31.624027,22.575045759848663
125,24.860039,23.09510551396515
126,23.572073,18.502816953604857
127,19.727528,16.3165578752283
128,17.347456,13.437206477413064
129,15.06131,11.405692081098898
130,12.872058,9.876057456561098
131,11.408574,7.50744873383473
132,9.490252,7.671331895517235
133,8.78519,9.90833625034399
134,9.927547,19.134786944572028
135,17.37576,22.20850045366922
136,21.735508,20.742330730798205
137,20.985062,36.784488856596816
138,33.716267,29.865778473870808
139,30.163877,31.15858950847232
140,31.051323,22.112561256747195
141,23.870731,34.12835092644552
142,32.58096,26.63276008537879
143,27.641096,24.53223221437861
144,24.793901,27.825221287539076
145,27.899086,28.887260582125567
146,29.496838,33.656154067577226
147,33.99685,35.06047853706
148,36.36655,29.948731179115136
149,32.083977,33.28934509488118
150,34.622158,27.854028830372616
151,29.808403,31.609664168326812
152,32.80364,28.25073635645948
153,29.932604,40.302676928814485
154,39.24016,40.2106354908369
155,41.783173,28.389587339407214
156,32.341373,26.846251156486712
157,28.830439,28.5072847487304
158,30.049986,32.03109412123701
159,33.533203,34.49538059219371
160,36.203514,34.325208759099894
161,36.569767,36.850915890654576
162,38.66316,20.47590069570469
163,26.644075,29.37425565934571
164,30.33351,23.007157980543816
165,26.290426,23.394966864920093
166,25.589836,31.781716271514657
167,32.05061,24.05954298055591
168,27.130608,26.98277536133007
169,28.282524,18.796771760787784
170,23.039854,23.366056388730442
171,24.972837,18.018921058292662
172,21.680653,20.230799185181997
173,22.19059,20.980238432146372
174,23.017231,22.769599457251818
175,24.780073,19.875517198219814
176,23.108986,21.811608555839133
177,23.744282,15.171335157586798
178,19.714554,23.41168129448135
179,23.533312,30.87461439777389
180,30.824852,31.63358294205669
181,33.74099,37.59916055066007
182,38.857616,45.757690177166516
183,46.424873,29.32906671969349
184,34.17007,38.85258096150138
185,39.4773,42.92416935783256
186,44.149525,44.071396738749755
187,46.062428,43.51970572935445
188,45.464386,52.70936881889367
189,53.04125,49.34875541022539
190,51.14386,44.77552766427343
191,46.527493,48.60277913299652
192,50.522655,60.409516396663975
193,59.919315,53.4639421474292
194,54.520523,61.9233090062346
195,61.554676,66.8335755803059
196,66.371,72.66511520759887
197,70.85556,62.776822788637396
198,62.31681,66.69829891882482
199,66.895164,57.76926651138926
200,58.468758,47.10704048480452
201,48.98709,46.40150635682024
202,48.64053,37.6988486922947
203,40.303226,38.92454098004965
204,40.453815,37.50023194500126
205,39.650967,36.907440326283
206,39.200348,35.78887499585453
207,37.59406,46.4564256480864
208,46.382862,51.247735359809944
209,52.554745,39.4342779135711
210,42.50564,43.75804198352724
211,45.31407,44.49406536555656
212,46.08305,47.77297809360131
213,49.618195,44.53412124621707
214,46.02896,48.13949816400796
215,49.65405,60.588993341707166
216,59.80855,72.66458694053127
217,69.662346,64.44911839299718
218,63.07813,60.00356548678191
219,60.847504,68.14782294049515
220,67.30151,80.43764266025566
221,75.811935,80.44823239332179
222,76.01837,69.5382963978893
223,67.94969,58.42624735935132
224,58.97181,58.43788450483655
225,60.194336,59.07318331728815
226,60.659782,56.053599855042535
227,57.657867,56.448285699098406
228,57.63607,57.32988904870631
229,59.146904,64.18321532028321
230,64.80109,56.49603737363129
231,56.171257,61.81252465500903
232,62.14572,57.671172643378775
233,58.261246,48.03938315820323
234,49.25699,53.59464685217184
235,54.54719,53.49130108674917
236,54.258453,56.064230145889304
237,57.397778,45.547653614369224
238,46.72411,41.7179363679103
239,43.274784,40.24404244258999
240,41.201126,35.91046059662427
241,37.076645,56.81252590430012
242,53.393723,51.91866147737905
243,52.355026,48.1859847834013
244,49.1029,38.032404040467526
245,39.559643,43.57176920524079
246,44.17271,34.26174965211421
247,35.83546,37.95507807003425
248,38.749313,32.63960861357623
249,33.58531,28.883796620859304
250,29.579397,35.50650546146502
251,35.566185,43.202794245258126
252,43.271595,41.53527917076431
253,42.468136,43.79164377169965
254,45.17423,42.47339010605894
255,44.40763,35.36118807305572
256,37.021904,31.695839091101956
257,32.25372,33.707632450498096
258,34.199966,25.873335026240863
259,27.986113,24.966757311650362
260,25.389423,26.42321566507298
261,27.364422,25.91946320583723
262,26.762163,21.52989418243728
263,22.862852,21.496988180342875
264,22.307278,23.2670773217273
265,24.148733,20.850040469756745
266,22.070717,25.784273672904504
267,26.001686,23.61684819212213
268,24.532934,21.7481536605506
269,22.598747,18.04535866020869
270,19.246582,17.519544050630202
271,18.172827,17.761367782411405
272,17.894707,15.41979793069505
273,16.280582,14.290001024544067
274,14.985922,8.837763330099108
275,11.751217,5.534848136045428
276,8.639721,2.1346332588862396
277,5.929072,1.8240846435270526
278,4.8820815,1.8321506624451884
279,4.6424255,1.8192268359257704
280,4.4093094,1.8183093206239862
281,4.4081674,6.615597515450967
282,6.8010464,8.669635938893059
283,8.411834,12.427459569135571
284,11.51926,6.142039744949935
285,8.611881,4.997360114514743
286,7.1098847,7.855774105033795
287,8.304301,8.629157922792487
288,9.118265,11.076348527512781
289,11.090101,5.32847641442571
290,8.207722,3.151659937245255
291,6.259814,1.8683405851607782
292,5.066373,1.878227925177335
293,5.0586896,3.166957630210236
294,5.4649725,6.1030823817611415
295,6.6659493,6.543255347175377
296,7.2460265,5.884373759673711
297,7.2237954,4.657548631550209
298,6.679972,13.943969841850734
299,12.4518585,8.76967989100018
300,10.652423,6.915669322981725
301,9.136556,2.2444042202552175
302,6.263934,1.8467531124073868
303,5.3094916,1.6455360750096422
304,4.7876983,1.6381188623377885
305,4.1602926,1.6632680208595492
306,4.1590405,1.6524774608128594
307,4.3060737,1.7129759826694444
308,3.8778439,2.2249454456008246
309,4.67569,9.163691322963885
310,7.955331,4.792717515469812
311,6.4641876,3.0324156855484405
312,5.764331,1.7783520312726733
313,4.9781456,4.454679825116803
314,6.0657825,5.625182545910915
315,6.6995673,11.34629649708565
316,10.415641,1.7567836706906428
317,5.8821254,1.6711735786969268
318,4.391027,1.6346396657143096
319,4.829761,1.635866391213332
320,4.598553,1.7151825505245073
321,4.1548734,1.8083435362904594
322,3.681526,1.8022590715133378
323,3.9701014,1.7909579363407098
324,4.2397203,1.7911836871890314
325,4.2293367,1.8014054083592748
326,3.9698691,1.8024191273444727
327,4.08628,1.7841109631878787
328,4.171555,1.8078640330586286
329,4.5864663,1.804176480365265
330,4.744784,1.799659603024677
331,4.8588476,6.909428763687936
332,7.595609,6.422042961352452
333,8.111374,13.362410213491609
334,12.935522,27.76477129490606
335,25.201515,29.74288614789817
336,29.831875,33.01340731675247
337,33.714283,37.792884711310094
338,38.54863,42.7693354175719
339,43.87006,35.762309943128976
340,37.807247,43.95320628652335
341,44.185425,36.78233449004284
342,38.810314,29.035751972039634
343,31.754267,35.93652177464
344,36.97731,36.475219718346096
345,38.326458,48.25927780350559
346,47.988155,51.57049734078147
347,53.170235,55.70822803563091
348,57.15418,44.96882349631742
349,47.48679,39.87296981609097
350,42.720474,41.937819767959915
351,44.027443,43.056587322302164
352,45.664574,56.68179965531278
353,56.245983,55.42148650347177
354,56.45666,54.45800656578466
355,56.140972,44.66161139907446
356,47.067726,42.50978333047128
357,43.97882,37.49864015945423
358,39.485855,33.88596226055353
359,36.00685,38.95619540016095
360,40.44755,39.03368159276026
361,40.985844,39.01244841884657
362,41.027153,42.422051113532476
363,43.86975,48.79953102095892
364,50.34608,50.042880311431816
365,52.210762,52.26706757633976
366,54.27603,49.91429241238407
367,52.006603,55.35850300129231
368,56.725796,66.02437822701597
369,65.30902,71.20255153955416
370,69.835556,73.58004679717772
371,71.816216,69.60359434959491
372,68.64326,72.56955859444219
373,71.729645,68.74929113857682
374,67.91884,64.90320409270508
375,64.53701,60.75175669286511
376,61.85112,66.68393040374723
377,66.26157,69.01719005679814
378,68.443146,63.716483476162175
379,63.84593,57.52078802561431
380,58.32635,49.00843811965008
381,50.242363,42.3253070548707
382,43.623722,47.64511674880645
383,48.521824,41.36202045055716
384,42.8101,42.74810379609222
385,44.345074,41.893790950813504
386,43.61306,45.14342287664772
387,46.716274,44.11140862890044
388,45.82407,43.849558075114004
389,45.2794,35.215041329680915
390,37.025803,35.15727281784647
391,36.23992,35.354196408226684
392,36.49519,42.25189401022201
393,43.143932,38.402621785803326
394,39.24587,35.512452754393365
395,36.598866,42.686132992459775
396,43.29551,38.53151304815071
397,39.71172,33.297661530952915
398,34.47767,24.777190458248125
399,26.805773,26.195931673152316
400,26.923779,28.076722923117874
401,28.868814,29.309781450516507
402,29.880821,30.262157271173468
403,31.177353,29.096784326906228
404,29.97401,24.528226165682067
405,25.562578,22.463185119644596
406,23.259554,27.24885624645601
407,27.831161,29.34161112546507
408,30.572166,26.117533600126542
409,27.427397,14.953793653027128
410,18.978088,16.52163850885749
411,17.107859,25.11597572973315
412,24.328856,16.381650572958556
413,19.404272,14.423911658326091
414,16.227642,4.755746637922483
415,9.909442,4.143612773387716
416,7.6524854,5.060256726447492
417,7.21881,4.11369293427672
418,6.5754285,4.093387202107989
419,6.1918306,2.689920445579264
420,5.269118,1.7897936573706208
421,4.6438127,1.8093773296452662
422,4.349098,1.8271943238785313
423,3.9016676,1.7934519867439336
424,3.6833432,1.8208639587714137
425,3.9634798,1.8325262554248762
426,3.6876268,1.7931495003217433
427,3.6916046,1.8222846853000487
428,3.702616,1.7716374678073452
429,3.7762852,1.769177945446914
430,3.5439432,1.7961093065713674
431,3.5701592,1.7878324980682458
432,3.8103771,2.9806202764438203
433,4.293576,2.7735734587235226
434,5.094276,2.6192324079244553
435,4.638476,2.341687724144828
436,4.4565806,4.161287204164098
437,5.2652493,1.7999943424408054
438,3.521041,1.7918225306394462
