Preds,Actual
-0.088089705,0.034124076
-0.061907247,0.034124076
0.09778775,0.034124076
0.10662228,0.034124076
0.026369467,0.034124076
0.13509952,0.034124076
0.22286773,0.034124076
0.3148582,0.034124076
0.44485107,0.034124076
0.3651563,0.034124076
0.3810145,0.034124076
0.47092885,0.034124076
0.62492526,0.034124076
0.8941654,0.034124076
0.9838041,0.034124076
0.9090647,0.034124076
0.8480605,0.034124076
1.0124084,0.034124076
1.1065606,0.034124076
1.1903863,0.034124076
1.076945,0.034124076
0.80748683,0.034124076
1.1384044,0.034124076
1.1444588,0.034124076
1.2892618,0.034124076
1.4996611,0.034124076
0.6243341,0.034124076
0.7198047,0.034124076
0.5765505,0.034124076
1.202719,0.213325237
2.0987778,0.804505495
2.7705128,0.89577817
4.0500646,2.189550611
4.952106,3.224452137
4.688666,2.751235355
3.9764802,1.903237127
3.7815325,1.78569883
3.3206093,1.410186408
3.1838663,1.474552342
3.3421934,1.932771394
4.2596025,3.104713008
4.607157,3.652905167
4.1008434,3.216719937
5.4149165,4.826551657
5.025627,4.646553613
4.750276,4.251504322
3.471449,2.573870263
3.2083516,2.175261209
2.8692074,1.763062655
2.920436,1.785303898
2.4144585,1.184331358
2.6638086,1.500904082
2.859574,1.87281903
2.3776655,1.183486505
1.8285714,0.569333039
1.079287,0.045078034
0.83015335,0.034124076
0.8996986,0.034124076
0.6951041,0.034124076
1.4056586,0.034124076
1.9329462,0.034124076
2.2925177,0.659066437
1.5026904,0.058544129
1.0353253,0.034124076
1.0664374,0.034124076
1.1124502,0.034124076
0.80005413,0.034124076
1.1038523,0.034124076
0.7594418,0.034124076
0.56246036,0.034124076
1.1654407,0.034124076
1.9060235,0.034124076
1.6754196,0.034124076
1.3972242,0.034124076
1.3831433,0.034124076
1.4971595,0.034124076
1.6280394,0.034124076
1.5390091,0.034124076
1.4296525,0.034124076
1.3172693,0.034124076
1.0818355,0.034124076
1.0033048,0.034124076
0.55384266,0.034124076
0.980296,0.034124076
0.5511597,0.034124076
0.44916123,0.034124076
0.35975054,0.034124076
0.09562634,0.034124076
0.15729144,0.034124076
0.43544248,0.034124076
0.5880799,0.034124076
0.67797714,0.034124076
0.52353776,0.034124076
0.43226296,0.034124076
0.43435878,0.034124076
0.43331122,0.034124076
0.12860522,0.034124076
0.19384138,0.034124076
0.07289909,0.034124076
-0.007205084,0.034124076
0.03399551,0.034124076
0.20880885,0.034124076
0.64186156,0.239372508
1.2326267,1.750972822
1.1788793,1.508269055
1.148567,1.00682026
1.1818737,0.863588198
1.1751376,0.765132688
1.048997,0.141958409
1.1105832,0.034124076
