Preds,Actual
11.881129,4.000174937
6.4738526,0.750836491
5.4430585,5.25891777
12.180058,8.566096236
11.07513,4.431604338
11.303136,4.214905942
15.25591,7.409050592
15.415483,5.392095759
16.360924,6.262714993
17.595646,7.802421132
15.963257,4.72573851
16.879454,6.267761781
15.5978565,3.606006316
16.819595,5.291732639
17.225971,5.313869066
18.16128,6.43168359
17.684633,5.127872773
17.895084,5.097588672
17.867514,4.849524931
17.028866,3.037060045
17.830662,4.610946724
18.40295,5.039718523
18.666193,5.171460472
19.383018,6.703742013
19.203218,6.533401004
18.79849,5.879821479
18.707832,6.087520605
18.761162,6.671130246
18.948734,7.112081841
18.895046,7.295953991
20.031796,9.426509386
21.04968,10.94475709
21.896578,12.89779043
21.99757,12.60877215
22.259115,13.28361417
22.506767,14.06007964
22.69132,14.87404818
22.825478,15.23756021
22.589764,14.9254827
21.268953,12.48324925
20.594496,11.64533828
21.113726,13.07954139
19.816439,10.43806072
20.158522,11.75621087
20.620308,12.73884251
20.769152,13.16012314
20.09512,11.83905961
20.27691,12.66999938
19.749128,11.71134135
19.323652,11.27263273
20.285894,14.74412025
19.836655,13.98486956
18.257877,10.91540085
17.794899,11.06409676
17.377344,10.51424839
17.35276,12.01659178
17.623878,13.81298717
16.762316,12.55719521
15.8330555,10.49068098
15.755563,8.18360387
15.87238,7.238686828
15.5380945,6.141267616
15.447195,5.443135446
15.969467,4.85810367
15.028962,4.039736415
14.981705,3.932049826
16.331688,5.437084947
15.099224,3.860713008
13.876751,2.650264825
12.608206,1.799590561
11.658337,1.543755853
11.015137,0.822880322
10.533928,0.600290705
9.902191,0.309629255
9.8109865,0.517243869
10.7134075,1.056429701
11.085117,1.401515071
10.677934,1.363842611
9.70445,1.028309773
9.170279,1.108655975
9.930568,1.673578657
9.93301,1.628872527
9.675076,1.431878707
9.091786,0.982235339
7.66924,0.245201365
6.5134993,0.034344997
6.710492,0.034124076
7.3321095,0.034124076
9.758582,2.689083421
10.618914,2.786483234
11.588412,3.345351308
10.071359,1.908127797
8.13427,0.545873184
6.4234576,0.041004813
6.0396376,0.034124076
6.116765,0.034124076
5.65014,0.034124076
5.6790066,0.034124076
5.71515,0.034124076
4.7543206,0.034124076
4.723645,0.034124076
3.688103,0.034124076
4.4697485,0.034124076
4.72321,0.034124076
7.9875364,0.034124076
2.440118,0.034124076
3.3191435,0.034124076
3.6836255,0.034124076
5.6214786,0.034124076
5.8952794,0.034124076
5.437789,0.034124076
5.402501,0.034124076
5.15494,0.034124076
5.0603857,0.034124076
5.2065253,0.034124076
5.3897843,0.034124076
5.0473537,0.034124076
7.97656,0.034124076
7.219556,0.034124076
6.604909,0.034124076
6.1476336,0.034124076
6.018573,0.034124076
5.853986,0.098607211
5.66297,0.660310911
5.4357924,0.365474757
5.167984,0.041617879
4.9570966,0.034124076
4.7213516,0.034124076
4.685867,0.034124076
4.691034,0.034124076
4.590068,0.034124076
4.5091233,0.034124076
4.6005616,0.034124076
4.572301,0.034124076
4.564149,0.034124076
4.493351,0.034124076
4.418362,0.034124076
4.3279133,0.034124076
4.2872467,0.034124076
4.225686,0.034124076
4.144029,0.034124076
4.170914,0.034124076
4.139544,0.034124076
4.1599374,0.034124076
4.160764,0.034124076
4.1275134,0.034124076
4.060017,0.034124076
4.022533,0.034124076
4.002741,0.034124076
4.078456,0.034124076
4.184249,0.034124076
4.3041153,0.034124076
4.3343134,0.113992493
4.416469,0.202406216
4.430748,0.061297329
4.389355,0.034124076
4.3313303,0.23068907
4.2444024,1.687317218
4.212614,0.44351523
4.1495485,0.132362059
4.0387297,0.034124076
4.0676146,0.034124076
4.0108714,0.034124076
5.0917525,5.817054972
5.2795277,2.747833187
4.866342,1.213201752
8.528858,7.534186671
12.352169,8.831157756
11.451594,7.144455111
10.699356,5.993003618
12.975756,10.3611702
14.67975,14.02375136
13.117012,11.40502907
13.873193,13.06907363
12.219707,8.261520854
10.409236,2.802896357
6.5209856,0.034367089
7.2646594,0.034124076
6.282669,0.034124076
5.7591023,1.728975976
5.411339,6.279802945
5.204216,7.600409703
5.0263147,5.919378743
5.011854,2.569142664
4.920529,1.398167366
4.765062,1.099034126
4.532607,0.174675111
4.119327,0.034124076
5.1393604,1.544577425
6.279822,3.366554182
9.534039,6.078995801
11.518982,6.549642838
12.390696,7.491820954
10.793341,5.241151407
12.033849,6.091755407
12.463035,5.904763409
13.608268,6.080685508
13.204694,5.119005814
13.42905,4.877417317
14.405399,6.24208919
15.744538,9.564584998
17.363703,15.07314034
17.066309,13.7238684
16.739902,10.58635211
16.297728,6.97405553
16.205746,6.303680486
17.17479,9.084857366
18.21522,10.56832491
18.192728,8.729777862
18.407715,8.415226888
18.11145,6.875135614
17.907095,6.428865445
16.985485,5.232887433
17.126884,5.75733036
16.942215,5.990284918
16.797287,6.010442575
16.542912,5.890077706
16.620783,6.100514916
16.35987,5.538509506
16.69187,6.368003124
16.954895,6.961790195
16.121822,6.025085298
16.980764,7.575905159
18.48298,10.00806862
18.537144,9.796156608
18.23428,8.755244823
18.026655,8.495916509
18.19494,9.185277371
18.398808,9.920409489
18.8568,10.89205846
17.782248,8.832016515
16.080732,6.206591437
15.823349,5.604493198
16.554161,6.42295442
17.66214,8.454974191
16.142881,6.239487631
15.485612,5.438001855
15.147564,5.290870931
14.163168,4.708127212
12.792885,3.250444972
11.502957,2.241774989
11.091867,2.275541319
11.094637,2.372636057
9.908184,1.618497579
8.014412,0.530390875
7.4569874,0.034263072
7.298869,0.034124076
6.985054,0.034124076
7.211922,0.034124076
7.070226,0.034124076
6.7819195,0.034124076
6.6417246,0.034124076
6.7176623,0.034124076
6.190826,0.034124076
6.1350665,0.034124076
6.2535615,0.034124076
6.249049,0.034124076
6.0256257,0.034124076
6.0041666,0.034124076
5.891237,0.034124076
6.1364636,0.034124076
6.2262864,0.034124076
6.1910057,0.034124076
6.371188,0.034124076
6.124858,0.034124076
5.786652,0.034124076
5.517766,0.034124076
5.3003163,0.034124076
5.198764,0.034124076
5.1291785,0.034124076
5.119999,0.034124076
5.574197,0.034124076
6.3225346,0.195196453
7.01674,1.426489552
8.061787,2.828340985
9.107073,3.834829308
6.5934052,0.297313171
5.654392,0.034124076
5.298684,0.034124076
5.686451,0.034124076
6.169242,0.034124076
7.2178535,2.175425545
6.913557,1.414142155
5.755626,0.040574975
5.4755077,0.034124076
5.499865,0.034124076
5.5264516,0.034124076
5.5570526,0.034124076
5.807806,0.034124076
5.709751,0.034124076
5.483507,0.034124076
5.538277,0.034124076
5.264702,0.034124076
5.345677,0.034124076
5.3297806,0.034124076
5.693724,0.034124076
6.036768,0.034124076
5.821928,0.034124076
6.6921577,0.206477512
6.9486804,1.480398476
6.960107,1.588532352
6.6080017,0.928013019
7.3274703,2.499225242
7.6057367,2.396927808
7.317821,1.747386935
8.230393,3.333625752
7.9748893,2.556541917
8.212612,2.907067428
8.30287,2.9354958
8.257984,2.952439011
8.739194,3.874450199
8.982507,3.616052699
8.07328,2.330839194
7.6433764,2.074424676
7.3630085,1.691360085
7.3395243,1.521988234
7.617296,1.782859933
8.011941,2.322090851
7.7360363,1.906534374
7.400024,1.711151779
8.205832,2.784039268
8.383428,2.800150056
8.425067,3.023404389
8.811374,2.909967108
10.370064,4.282422168
11.494635,4.72398644
11.981165,4.657718321
13.851497,5.545224512
13.980216,5.294149215
14.815367,5.91318624
15.386351,5.928660333
13.023133,4.514892989
19.010292,11.78570785
19.881227,13.17206149
18.99973,12.43976605
20.140415,15.45960036
20.096613,14.88606069
19.798765,14.60714863
20.372536,16.13508034
21.351208,18.9607003
20.716452,17.11091523
19.827768,16.32638383
21.069016,22.58112644
20.749054,22.62408123
20.286045,22.63667355
20.630875,24.4724033
20.940062,25.39893077
20.758583,24.0606474
19.188145,19.67064357
21.576443,29.94472644
21.618784,27.82431181
21.547785,27.31305956
24.088308,35.50043261
25.99818,38.27883011
26.241749,35.66256021
26.851904,36.61927318
27.575413,38.93315884
28.143116,38.90666288
29.11564,40.90062506
29.942644,41.91423691
29.781258,37.46401883
29.383827,36.31617092
30.44039,44.81396296
30.742353,43.82165575
30.77702,42.00097577
30.932804,42.40585485
32.09819,47.09951548
32.23936,46.63445079
32.84624,47.92005744
33.223183,48.87117794
33.113903,48.25230862
33.95859,49.78153647
33.967876,49.75414383
34.093624,49.78563896
34.220844,49.78819417
34.324574,49.79073252
34.389275,49.78979539
34.324093,49.78776605
34.384365,49.75247182
34.28916,49.42104991
34.177063,49.48666279
33.254288,46.83639986
33.147736,46.51954397
33.736588,48.92725093
33.899796,49.24351352
34.224857,49.78424337
34.30425,49.78454676
34.320934,49.78079148
34.35542,49.78871667
34.20499,49.78627271
33.814377,49.56271562
34.128155,49.78833238
34.10834,49.78131736
34.068935,49.67578525
34.03403,49.73258975
33.7448,49.4729395
34.004803,49.78497488
33.736473,49.75617317
33.851337,49.76467817
33.40578,48.88432142
33.419125,49.11031236
33.47366,49.50715502
33.455265,49.11137422
33.50293,49.48449524
33.54101,49.06578163
33.020164,47.27372469
33.36471,48.71045941
33.73697,49.77097517
33.52676,49.07878689
33.256195,48.26689151
32.58398,45.31770634
32.380074,43.7357866
32.643295,46.15548079
32.81666,46.47171304
33.25309,47.6269097
32.38414,43.13485431
32.03559,39.94069617
32.460423,46.05386914
32.942265,48.18389108
32.957523,47.63092792
32.77461,47.09987617
32.87695,47.55260979
32.773865,47.04666178
33.62221,49.66540261
33.61257,49.4668515
33.611507,49.23623556
33.81512,49.35066033
33.819336,49.70218682
32.835163,46.29711616
32.24104,42.98600839
33.27355,49.51994117
33.380856,48.7199993
32.479233,44.25553206
32.12061,41.63470459
31.878174,39.90351082
31.372738,35.51926631
30.39872,30.12001437
30.13329,31.27117596
31.012598,40.67656906
30.248339,33.30354041
28.951397,27.71900219
26.512749,21.3260879
25.567678,18.57095358
23.407387,11.54021996
20.442947,8.262458832
19.094095,4.938482739
19.683212,6.131444982
18.217556,5.076631669
15.039884,2.202145881
11.50723,0.732426006
9.409156,0.904390357
9.408586,1.410899793
11.711815,3.310578317
16.326881,6.589948461
16.288355,6.499176219
15.233972,5.826083739
15.885794,6.383344484
19.679773,11.81097929
22.17612,16.17473494
23.503109,18.42738326
23.721045,18.92817028
23.235147,17.30810109
20.26323,11.3935062
20.211618,12.81136676
18.200224,8.78979575
15.6875105,6.157182465
17.715302,8.964501345
16.965235,6.852059104
16.512684,6.56869734
17.380745,7.45253969
18.50631,9.240371091
19.960108,12.55376439
16.708248,6.056914575
18.114698,8.39211119
19.678822,11.16378442
21.396162,15.34126861
21.02135,14.34345152
19.942368,12.13866784
20.47268,13.84368759
19.919958,11.91624593
18.678417,9.807783984
16.581184,6.581118583
15.676759,4.822455065
15.423364,4.265607266
12.519738,2.154953122
9.302756,0.546635607
5.3763723,0.034124076
4.4683485,0.034124076
7.006718,0.034124076
6.994218,0.034124076
7.0050464,0.034124076
7.2434177,0.034124076
9.994008,0.034124076
7.9238453,0.062901863
6.9116764,0.034124076
6.674231,2.115604227
6.549833,6.908603612
6.3289905,8.136709233
6.041241,6.818750806
5.50342,0.034124076
6.092087,0.034124076
7.781544,3.630198623
9.110589,14.80989831
7.1435633,15.19956245
9.355819,24.02155744
13.657636,30.24309246
17.585503,38.59429378
16.34274,32.47330349
10.823567,22.50044862
16.685196,4.484654397
20.259502,17.80173488
12.561551,2.583953937
7.0644403,2.132834604
6.1675653,4.358906483
5.199577,5.504816495
4.8339105,6.286194757
4.7011743,8.40941615
4.6430984,8.120944814
4.777296,9.784410406
7.2310457,17.98340072
9.428539,19.42937026
7.2358913,15.0310266
10.011336,16.24058379
9.002489,15.22603144
11.382607,16.83795296
12.078202,17.15485098
16.155008,21.61769004
16.670895,21.6426404
15.473321,18.41040023
13.646539,15.2341218
14.510158,15.8365188
15.149948,16.04432327
17.930323,20.90821534
18.809893,23.60889137
16.339054,16.01002516
17.814081,17.01148629
18.945843,20.45996682
20.682747,26.01328465
19.916119,22.41255014
20.699116,25.47873888
19.474373,21.19026242
20.714537,24.72440478
21.978832,31.85153513
24.43307,43.57435006
26.037931,47.80314825
26.27734,45.11442911
27.497387,48.01965324
27.634573,45.75283667
25.044214,32.16719094
24.572859,28.03015605
24.656876,29.37437573
23.537777,23.77546531
25.854673,40.23915995
26.47214,43.12326822
25.818316,38.04985922
23.77781,27.0612654
23.784525,28.06673126
23.420652,27.1430607
24.460976,33.85346631
24.512989,34.20162518
22.91155,24.54525201
19.532429,10.95753987
14.680323,3.246890899
9.220239,0.639431283
6.3943243,0.034124076
8.375892,0.034124076
7.080935,0.034124076
12.752414,0.034124076
14.96999,0.387215171
17.506878,2.39686418
17.438257,2.923325907
16.996489,3.341044662
18.49886,5.392453505
17.430744,4.572941379
17.337297,4.827511545
5.188566,3.72331665
6.950459,1.955783013
6.43546,4.41961121
6.1461053,5.383527976
5.8312583,5.075967585
5.4747767,2.655707704
5.0743365,1.446615501
7.765986,6.569483202
6.491677,4.711852573
5.6386123,6.246739466
5.01637,3.882115823
4.676792,5.367867636
4.1373925,9.443241278
3.7640426,10.71630954
3.5385602,11.34817485
3.5748243,13.16549143
3.1486244,8.355456767
3.085059,8.917260339
3.0330822,8.602389964
2.9931962,7.896004777
3.3673735,4.967917773
3.4121747,4.629147945
3.1055276,6.2217436
3.6974523,0.034124076
3.6581376,0.034124076
3.579292,0.034124076
3.7907853,0.034124076
4.7783237,0.717304234
4.423488,2.957991237
3.9934318,3.736124714
3.770931,4.049224899
3.7398517,3.874629704
3.4849665,4.998716792
3.4448545,4.871762065
3.3551447,5.150250646
3.4762912,4.140426521
3.5527098,3.920089566
3.3438585,4.948406502
3.1746707,5.398632103
3.7079606,2.144417946
3.7994168,1.534424646
3.8470507,1.06291727
3.8330197,0.520834813
3.7623265,0.034124076
3.8380585,0.034124076
3.9049313,0.034124076
3.9685946,0.034124076
4.0164995,0.034124076
4.0139003,0.190975622
4.0011883,0.034124076
4.1577234,0.034124076
4.243429,0.034124076
4.2532816,0.545824832
4.2161474,0.975899253
4.009053,3.057801937
3.893025,3.682188085
3.7861977,4.931594128
3.8659492,6.596152341
4.124501,8.324527965
4.3421035,9.019361624
5.224029,12.72675247
5.361725,13.15416913
4.9587703,11.67548164
5.916698,15.02419193
8.73925,19.35620468
8.137936,18.53704314
9.053044,19.04774255
9.314405,18.94149411
9.908348,19.33035595
11.9306135,20.40644904
8.8726015,17.35239585
6.6783576,13.77913656
7.189364,14.15586286
7.2003155,14.2164496
6.1828127,11.91021187
5.877627,11.51919933
6.1155853,12.57261748
5.627193,11.1567163
5.4837613,10.92694395
6.1278505,13.95380255
6.5088043,15.97549109
5.369602,12.56087127
5.1154923,12.08419017
4.617838,10.20781138
4.3333097,8.313182067
4.308333,7.986643022
4.339634,8.023781181
4.185081,6.744889961
4.170382,3.579397855
4.3591166,2.97692965
4.494541,2.442299391
4.53577,2.247934624
4.5494885,1.798285778
4.600528,0.825527231
4.6135144,0.500963637
4.586889,0.263436599
4.5805874,0.336028346
4.5738378,0.758224746
4.5371323,0.084352188
4.5153713,0.164319519
4.4776926,0.031530092
4.4465594,0.034124076
4.4097133,0.229324058
4.3022885,0.344265931
4.210438,0.034124076
4.2165,0.034124076
4.1817822,0.034124076
4.131936,0.034124076
4.0370417,0.034124076
4.049652,0.034124076
4.05877,0.034124076
4.097197,0.034124076
4.1801324,0.034124076
4.1480727,0.034124076
4.0869603,0.034124076
4.071605,1.084975005
4.0194063,0.826750004
3.9208348,0.034124076
3.8731449,0.034124076
3.8193264,0.034124076
3.734666,0.034124076
3.6684341,0.034124076
3.694251,0.034124076
3.735511,0.034124076
3.743116,0.034124076
3.7794542,0.034124076
3.8101013,0.034124076
3.814369,0.034124076
3.8541503,0.034124076
3.8525767,0.034124076
3.9137325,0.034124076
3.9682407,0.034124076
3.9346707,0.034124076
3.8514125,0.034124076
3.8197424,0.034124076
3.862363,0.034124076
3.9549723,0.034124076
4.008334,0.034124076
4.017303,0.034124076
4.0437922,0.034124076
4.117711,0.034124076
4.1372824,0.034124076
4.1666193,0.034124076
4.191091,0.034124076
4.234861,0.034124076
4.2534046,0.034124076
4.242067,0.034124076
4.2441616,0.034124076
4.2075067,0.034124076
4.15542,0.034124076
4.1246386,0.034124076
4.036436,0.034124076
3.969339,0.034124076
3.9211302,0.034124076
3.920428,0.034124076
3.9215963,0.034124076
3.873788,0.034124076
3.8038056,0.034124076
2.621491,0.034124076
3.1072178,0.034124076
3.4232583,0.034124076
4.1165557,0.034124076
4.739993,0.034124076
4.976413,0.034124076
5.6711097,0.034124076
5.6836324,0.034124076
6.1111426,0.034124076
6.653363,0.213325237
6.366294,0.804505495
7.211606,0.89577817
10.355163,2.189550611
10.824473,3.224452137
10.861677,2.751235355
10.632205,1.903237127
11.141448,1.78569883
11.271564,1.410186408
13.277327,1.474552342
13.85799,1.932771394
14.912255,3.104713008
15.671931,3.652905167
15.251345,3.216719937
16.28903,4.826551657
16.237072,4.646553613
15.949356,4.251504322
14.319442,2.573870263
13.903422,2.175261209
13.329511,1.763062655
13.063412,1.785303898
11.206168,1.184331358
11.2622795,1.500904082
11.40847,1.87281903
9.845883,1.183486505
8.250449,0.569333039
6.8207307,0.045078034
6.415276,0.034124076
6.407334,0.034124076
6.010293,0.034124076
6.6107855,0.034124076
7.2301207,0.034124076
7.6707287,0.659066437
6.6923914,0.058544129
6.136032,0.034124076
6.1259985,0.034124076
6.2987566,0.034124076
5.924691,0.034124076
6.2152104,0.034124076
3.0057132,0.034124076
7.177957,0.034124076
6.613098,0.034124076
6.2504263,0.034124076
5.8795886,0.034124076
5.613883,0.034124076
5.4079375,0.034124076
5.2405663,0.034124076
5.078218,0.034124076
4.906331,0.034124076
4.7535486,0.034124076
4.620695,0.034124076
4.4744196,0.034124076
4.343006,0.034124076
4.3392935,0.034124076
4.192564,0.034124076
4.1659822,0.034124076
4.2331295,0.034124076
4.197719,0.034124076
4.2334266,0.034124076
4.2904773,0.034124076
4.288998,0.034124076
4.28404,0.034124076
4.1944423,0.034124076
4.129344,0.034124076
4.089135,0.034124076
4.1108174,0.034124076
4.0611615,0.034124076
4.1615562,0.034124076
4.1549973,0.034124076
4.145928,0.034124076
4.206175,0.034124076
4.260137,0.034124076
4.2999125,0.034124076
4.30932,0.239372508
4.254284,1.750972822
4.2335525,1.508269055
4.254129,1.00682026
4.2668486,0.863588198
4.258059,0.765132688
4.237248,0.141958409
4.2377095,0.034124076
4.2618403,0.944443313
4.2442436,1.871831752
4.196632,2.315707467
4.175961,2.35641508
4.196178,1.842533454
4.2445226,0.911052479
4.237633,1.243178882
4.2067876,1.773615845
4.217915,1.649597669
4.199583,2.582700141
4.2886777,1.729878979
4.2754464,1.957194192
4.326853,0.951897618
4.3415465,0.395917531
4.324464,0.066427349
4.312195,0.14953137
4.306397,0.034124076
4.2462015,0.034124076
4.1581945,0.034124076
4.0434656,0.034124076
3.9460938,0.034124076
3.3619494,0.034124076
3.4543138,0.034124076
3.4369934,0.034124076
4.010867,0.034124076
4.5544868,0.034124076
4.811313,0.034124076
5.146314,0.251752364
5.533736,1.352224611
5.3007574,1.216625515
5.1083064,0.997807717
5.2781734,0.917943988
7.2001925,1.171147641
8.533439,1.012756146
9.2214155,2.046094273
12.111684,2.238241563
12.25179,2.240899586
12.1240425,2.30608646
12.526692,2.477131796
12.850055,2.602574846
14.840343,2.347742585
16.522888,3.456645695
18.654316,6.046702592
18.66655,4.920675081
18.707443,4.469254887
19.117691,4.77637115
17.501522,3.209426807
14.849867,1.935904305
12.659613,1.372989888
14.30326,3.036038426
19.33457,8.779317039
18.893864,7.93129395
18.359936,8.159347936
15.131545,5.030935418
16.053757,6.766193754
16.25988,6.890923208
17.866655,8.545255112
17.872658,8.523225714
16.327852,7.330420644
18.767134,10.89616769
22.456888,18.33673743
23.694464,20.20766196
22.945183,18.03141031
22.623829,17.64286534
22.997898,18.74974902
21.459076,15.9247628
18.813643,9.756700053
20.15169,14.07111204
20.070625,14.3024165
21.451542,18.71074165
21.207747,18.79372523
19.702976,14.99254511
18.827911,13.49590964
18.845568,13.5607236
23.515484,27.07001985
22.7722,21.94091035
23.399044,23.95475797
25.917118,30.77257333
24.291716,24.36411036
23.916117,21.93544261
24.123169,21.97391062
25.302732,25.54251626
24.272326,22.07897247
25.948477,26.69055969
24.92479,22.17341572
24.200481,20.4473745
24.472721,21.73763648
23.78994,20.32277441
25.981802,26.5881626
26.60734,27.87407432
29.013964,37.8912543
29.625586,37.3799599
30.375946,39.28852488
31.245628,43.7522741
30.896484,39.47949464
29.838419,34.54341626
30.150747,36.3573846
30.409708,37.34534324
31.278294,42.51327808
32.507206,48.8665125
32.755054,48.29809673
33.21162,49.46789988
33.269222,49.5989335
33.432995,49.7677997
33.523254,49.56147172
33.299446,48.82252112
33.815956,49.77615301
33.807053,49.71878218
33.10687,47.18612961
32.761574,45.79891131
32.132233,41.09340504
32.017273,40.69498813
31.971268,40.59183257
32.150223,43.39429892
32.740395,46.99573965
32.465015,45.68159086
31.88084,40.32092998
31.796062,40.27057081
31.14465,33.42873211
30.941027,34.22451755
31.704247,47.20876241
31.53314,40.47866518
31.281128,38.22677871
31.572577,44.51668576
31.975508,47.50073705
32.015812,46.17768211
32.000072,45.61393179
32.075287,46.07093645
32.215103,46.91623494
32.648617,48.75892409
32.609768,48.18572827
32.755325,48.71472371
32.534027,47.81836489
32.940918,48.95041972
32.40121,46.10832743
32.57436,46.83049052
32.086746,43.57995601
32.467216,46.28990899
33.58769,49.68995351
33.441425,48.8685688
33.359676,48.63425489
33.704323,49.41910485
33.9518,49.58705751
34.112907,49.7562271
34.266003,49.79696211
34.40047,49.80027579
34.40216,49.75418429
34.296566,49.78004649
33.95528,48.77598802
33.664043,48.27230194
33.693493,48.96617234
32.95516,46.89321784
33.898228,49.64513287
33.904224,49.51186091
33.89284,49.64776898
33.80828,49.59455459
33.74979,49.33758428
33.726818,49.36336221
33.574326,48.6529369
33.653595,49.25834249
32.662193,46.44675089
32.53942,45.89753964
32.844627,47.92630051
32.729332,47.86203939
32.893158,48.43978941
32.59166,46.41776715
31.948498,39.18108816
31.889517,40.41542884
28.862423,20.97538899
27.728855,19.03454345
26.475542,18.39940912
26.73541,22.32884854
27.15708,21.81517929
26.921091,21.41979964
24.824398,16.81454988
25.845306,21.04566901
27.637339,26.67211365
30.30951,37.40390065
30.827826,37.46868764
30.513823,35.20511733
29.950207,33.0234957
30.512058,36.11576576
28.998798,30.01423281
27.614216,26.40504723
27.838247,27.05807644
30.408209,36.50054366
30.934465,38.23133291
29.710276,32.18315256
30.975908,39.44621963
30.364761,35.16542059
31.652552,44.39690787
31.764364,43.17930076
32.35469,45.87838906
32.42446,45.26899222
32.615215,46.0577896
32.229507,43.40506922
32.526535,45.12136323
32.090862,41.97189764
31.931543,40.83127038
32.075577,42.07700163
32.24752,43.00942664
31.921822,38.63886497
31.816393,36.22546778
31.999159,37.86022774
32.176937,39.40272716
31.727196,33.02646217
31.58677,32.37415266
32.257454,43.8103326
31.581379,32.20941592
31.446869,32.20155815
31.50158,34.68483251
31.012138,31.12387733
30.507141,29.79923466
28.366243,22.01264157
28.154118,24.56535489
27.454716,24.00487949
25.347763,19.12512018
25.062763,20.07418438
25.19937,22.56289951
25.70678,24.69159834
25.019241,22.67441006
24.277634,21.69249897
23.501795,20.53061933
23.209934,21.49713513
23.860826,25.23547837
25.57575,32.09953524
26.060957,32.6797562
27.606731,36.02822798
26.644272,29.21480334
24.745691,24.50601036
25.162825,26.70141258
22.38925,18.75006589
21.689034,17.6382808
21.513506,19.32243076
24.466137,31.74513668
26.0696,34.31915463
26.84911,33.82666697
28.008366,36.7385016
30.016548,46.43936169
31.993246,48.80196147
31.551117,45.31458481
32.26684,48.09457005
33.050346,49.13650493
33.669483,49.66415872
33.82386,49.50234799
33.843822,49.71783157
34.038765,49.77728566
34.025772,49.77683057
34.064312,49.78565245
34.16459,49.78515691
34.18238,49.17610391
34.222393,49.74650855
34.01754,49.65412329
33.668453,48.24535091
33.317215,47.29501585
32.83955,44.90274801
32.230495,38.74677025
32.275837,39.95952987
32.45343,43.73055483
32.397408,42.99855857
32.288532,42.48631356
32.280247,43.91241282
32.257416,44.71779545
32.234608,45.53089428
32.36071,48.12944964
32.205433,44.08858395
32.16292,43.95199831
32.121372,44.2712712
32.29152,47.99021441
32.514023,48.41334739
32.4694,47.63700244
32.78517,49.01911369
32.941395,49.61299051
31.960434,42.34261852
31.478619,38.864148
31.82436,43.10258722
31.912264,43.53033171
31.830734,42.02532103
32.003124,44.14146799
32.142254,45.05710211
31.717146,40.5320043
31.989347,43.63336255
30.696987,33.07416837
29.290354,27.17868529
28.573248,25.63784439
29.776955,33.40970627
30.016333,34.25931288
30.287651,35.53568302
30.562363,36.69499228
31.139368,41.78614616
31.70954,45.66603039
32.296814,47.59388078
31.839394,42.92138995
31.46118,39.24525152
29.364168,28.94824931
30.801477,37.28885562
30.53714,34.81030401
29.715515,30.29608774
28.37702,25.74440971
26.672136,20.77622942
29.8787,34.67630055
27.10176,22.72315116
25.611364,18.08466516
26.306767,21.46884412
27.905354,27.49971109
23.151258,12.60780046
28.316217,30.69283264
28.214163,28.29394924
27.492493,24.68273264
27.945358,26.56757598
26.755636,22.88381575
26.026222,21.77319028
28.385656,29.87559087
26.83497,24.03863823
25.467098,21.00196922
23.552937,16.04905782
24.711048,19.65948729
21.640148,12.19497175
22.065998,14.41559569
25.573545,26.19337793
26.891342,27.9992677
28.713196,32.21240936
28.094118,27.99288811
28.160578,29.24689176
30.366505,38.21893442
30.77887,39.09288293
28.143126,28.71042621
29.174524,32.5780333
27.892822,28.19112404
30.204382,36.55675149
27.206245,24.5760426
31.309921,44.03239972
29.988283,33.03068939
